CustomerID,Age,Gender,Tenure_Months,Contract_Type,Payment_Method,Monthly_Charges,Total_Charges,Num_Support_Calls,Avg_Login_Per_Month,Churn
CUST_1346,66,Male,52,Month-to-month,Mailed check,72.3,3759.6,0,14,0
CUST_1347,44,Female,15,Month-to-month,Mailed check,91.17,1367.55,4,6,1
CUST_1348,39,Female,46,Month-to-month,Mailed check,80.48,3702.08,5,29,1
CUST_1349,34,Female,50,Two year,Credit card,89.32,4466.0,0,16,0
CUST_1350,65,Female,64,Two year,Mailed check,81.26,5200.64,2,5,1
CUST_1351,71,Female,26,Month-to-month,Credit card,101.33,2634.58,2,29,0
CUST_1352,60,Male,66,Two year,Credit card,44.55,2940.3,5,4,0
CUST_1353,37,Female,44,Month-to-month,Mailed check,100.6,4426.4,3,28,1
CUST_1354,60,Male,42,Month-to-month,Mailed check,76.32,3205.44,2,22,0
CUST_1355,30,Male,10,Two year,Mailed check,65.81,658.1,2,2,0
CUST_1356,49,Male,71,Month-to-month,Credit card,38.16,2709.36,5,3,1
CUST_1357,34,Female,45,Month-to-month,Credit card,81.65,3674.25,1,4,0
CUST_1358,18,Female,26,Two year,Credit card,32.48,844.48,2,11,0
CUST_1359,39,Female,41,Two year,Electronic check,94.72,3883.52,2,21,0
CUST_1360,43,Male,19,Month-to-month,Bank transfer,110.47,2098.93,1,8,0
CUST_1361,37,Male,8,Month-to-month,Bank transfer,83.44,667.52,5,28,1
CUST_1362,44,Female,15,Two year,Electronic check,66.85,1002.75,2,8,0
CUST_1363,51,Male,49,One year,Credit card,56.1,2748.9,4,5,1
CUST_1364,70,Female,41,Month-to-month,Electronic check,35.52,1456.32,5,5,1
CUST_1365,38,Male,3,Two year,Mailed check,95.64,286.92,3,12,1
CUST_1366,53,Male,41,Two year,Bank transfer,84.87,3479.67,5,5,1
CUST_1367,65,Male,47,Two year,Bank transfer,49.84,2342.48,5,21,0
CUST_1368,25,Male,16,Month-to-month,Bank transfer,97.84,1565.44,2,2,0
CUST_1369,27,Female,17,One year,Credit card,86.89,1477.13,2,21,0
CUST_1370,66,Male,63,One year,Credit card,117.52,7403.76,1,8,1
CUST_1371,74,Male,34,Two year,Electronic check,42.8,1455.2,5,6,0
CUST_1372,70,Male,63,One year,Credit card,80.59,5077.17,0,17,0
CUST_1373,21,Female,43,Two year,Credit card,101.78,4376.54,0,14,0
CUST_1374,72,Female,59,One year,Mailed check,79.18,4671.62,0,8,0
CUST_1375,23,Female,13,Two year,Mailed check,79.74,1036.62,3,16,1
CUST_1376,27,Male,20,One year,Credit card,56.1,1122.0,5,19,1
CUST_1377,72,Male,16,Two year,Bank transfer,31.09,497.44,3,1,0
CUST_1378,70,Male,5,Month-to-month,Electronic check,114.15,570.75,4,25,1
CUST_1379,50,Female,50,Month-to-month,Bank transfer,90.98,4549.0,2,2,1
CUST_1380,56,Female,33,One year,Mailed check,96.01,3168.33,5,23,1
CUST_1381,46,Female,63,Month-to-month,Electronic check,31.03,1954.89,5,29,0
CUST_1382,19,Female,58,Month-to-month,Mailed check,79.99,4639.42,1,26,0
CUST_1383,24,Male,3,Month-to-month,Electronic check,96.61,289.83,1,28,1
CUST_1384,55,Female,26,One year,Bank transfer,45.49,1182.74,5,20,0
CUST_1385,37,Male,66,Month-to-month,Mailed check,93.34,6160.44,5,15,0
CUST_1386,26,Male,48,One year,Bank transfer,54.4,2611.2,3,2,0
CUST_1387,51,Female,25,Month-to-month,Electronic check,31.39,784.75,3,7,1
CUST_1388,53,Male,1,Month-to-month,Electronic check,105.58,105.58,1,6,1
CUST_1389,38,Male,25,Month-to-month,Bank transfer,103.55,2588.75,2,9,1
CUST_1390,36,Female,17,One year,Electronic check,51.78,880.26,3,13,1
CUST_1391,50,Male,69,Month-to-month,Mailed check,35.63,2458.47,4,18,0
CUST_1392,50,Male,16,Month-to-month,Credit card,59.97,959.52,1,6,1
CUST_1393,73,Female,3,One year,Electronic check,52.8,158.4,2,14,1
CUST_1394,63,Female,6,One year,Bank transfer,54.2,325.2,3,1,0
CUST_1395,38,Female,61,Two year,Bank transfer,93.49,5702.89,1,8,0
CUST_1396,60,Male,18,Two year,Mailed check,100.66,1811.88,1,25,0
CUST_1397,60,Female,68,Month-to-month,Electronic check,98.8,6718.4,5,6,0
CUST_1398,18,Female,38,Month-to-month,Electronic check,36.34,1380.92,1,28,0
CUST_1399,37,Male,35,Two year,Electronic check,57.88,2025.8,3,27,0
CUST_1400,40,Male,21,One year,Mailed check,104.57,2195.97,0,13,0
CUST_1401,53,Female,49,One year,Bank transfer,50.86,2492.14,0,21,0
CUST_1402,23,Male,35,Month-to-month,Electronic check,107.29,3755.15,1,23,0
CUST_1403,74,Male,29,Month-to-month,Bank transfer,46.13,1337.77,5,20,1
CUST_1404,40,Male,17,One year,Electronic check,94.69,1609.73,5,12,1
CUST_1405,34,Female,32,Two year,Mailed check,40.93,1309.76,3,19,0
CUST_1406,26,Female,28,Month-to-month,Bank transfer,35.2,985.6,5,19,1
CUST_1407,60,Male,9,Month-to-month,Mailed check,108.43,975.87,2,10,1
CUST_1408,59,Male,29,One year,Bank transfer,79.2,2296.8,0,2,0
CUST_1409,56,Female,26,One year,Electronic check,65.27,1697.02,0,3,1
CUST_1410,66,Male,53,One year,Mailed check,101.35,5371.55,0,27,0
CUST_1411,49,Female,16,Month-to-month,Credit card,92.75,1484.0,0,29,0
CUST_1412,33,Male,51,Month-to-month,Bank transfer,70.62,3601.62,2,19,0
CUST_1413,57,Female,51,Month-to-month,Mailed check,36.03,1837.53,5,6,1
CUST_1414,74,Female,36,Two year,Credit card,88.35,3180.6,4,18,0
CUST_1415,46,Male,67,Month-to-month,Mailed check,95.63,6407.21,2,23,0
CUST_1416,69,Male,30,Month-to-month,Mailed check,105.81,3174.3,0,28,1
CUST_1417,65,Male,36,One year,Mailed check,79.32,2855.52,4,7,0
CUST_1418,69,Male,64,One year,Bank transfer,45.29,2898.56,0,28,0
CUST_1419,48,Male,21,One year,Credit card,106.73,2241.33,4,22,0
CUST_1420,29,Female,61,One year,Mailed check,64.76,3950.36,2,25,0
CUST_1421,29,Female,44,One year,Credit card,36.93,1624.92,1,18,0
CUST_1422,43,Male,18,Two year,Electronic check,54.48,980.64,5,25,0
CUST_1423,18,Female,45,Two year,Electronic check,92.52,4163.4,4,27,0
CUST_1424,39,Female,53,Two year,Credit card,71.54,3791.62,5,24,0
CUST_1425,45,Female,1,Month-to-month,Mailed check,33.03,33.03,4,3,1
CUST_1426,73,Female,50,One year,Electronic check,110.81,5540.5,2,24,0
CUST_1427,55,Female,2,One year,Electronic check,81.9,163.8,5,16,0
CUST_1428,29,Male,61,One year,Credit card,90.68,5531.48,2,13,0
CUST_1429,30,Male,35,Month-to-month,Bank transfer,106.43,3725.05,5,11,1
CUST_1430,65,Male,35,Month-to-month,Bank transfer,98.79,3457.65,1,17,0
CUST_1431,33,Male,10,Month-to-month,Credit card,119.16,1191.6,2,11,0
CUST_1432,60,Male,20,One year,Bank transfer,113.54,2270.8,5,2,1
CUST_1433,68,Male,12,Month-to-month,Mailed check,102.4,1228.8,3,6,0
CUST_1434,28,Female,11,Two year,Bank transfer,90.98,1000.78,1,24,0
CUST_1435,58,Female,22,Month-to-month,Credit card,102.92,2264.24,0,15,1
CUST_1436,39,Female,47,Month-to-month,Mailed check,45.28,2128.16,3,18,0
CUST_1437,29,Female,20,Two year,Bank transfer,87.51,1750.2,1,13,1
CUST_1438,54,Male,66,Two year,Mailed check,96.65,6378.9,3,8,1
CUST_1439,43,Female,55,Two year,Mailed check,83.71,4604.05,4,27,0
CUST_1440,65,Male,53,Two year,Credit card,102.24,5418.72,2,19,0
CUST_1441,48,Male,20,Month-to-month,Electronic check,117.78,2355.6,0,17,0
CUST_1442,47,Male,19,One year,Mailed check,36.39,691.41,3,26,1
CUST_1443,27,Female,52,Month-to-month,Credit card,117.58,6114.16,5,25,0
CUST_1444,57,Female,56,Month-to-month,Bank transfer,59.36,3324.16,4,24,1
CUST_1445,30,Female,36,Month-to-month,Mailed check,110.84,3990.24,1,6,0
CUST_1446,73,Male,22,Month-to-month,Bank transfer,93.6,2059.2,5,5,1
CUST_1447,41,Male,44,Month-to-month,Mailed check,108.79,4786.76,0,23,0
CUST_1448,59,Male,55,Month-to-month,Credit card,62.74,3450.7,5,13,0
CUST_1449,34,Male,15,Month-to-month,Bank transfer,105.61,1584.15,0,9,0
CUST_1450,43,Male,63,One year,Mailed check,105.44,6642.72,0,3,0
CUST_1451,42,Female,62,Two year,Electronic check,115.63,7169.06,4,6,0
CUST_1452,74,Female,14,One year,Credit card,117.32,1642.48,0,13,0
CUST_1453,45,Male,67,Month-to-month,Electronic check,66.59,4461.53,5,29,0
CUST_1454,72,Female,62,Month-to-month,Mailed check,52.75,3270.5,1,3,0
CUST_1455,46,Male,69,Month-to-month,Electronic check,32.27,2226.63,5,21,0
CUST_1456,56,Male,22,One year,Electronic check,108.36,2383.92,1,17,1
CUST_1457,50,Male,15,Month-to-month,Credit card,73.75,1106.25,1,27,1
CUST_1458,63,Female,8,Two year,Bank transfer,111.76,894.08,4,17,0
CUST_1459,71,Female,17,One year,Electronic check,99.25,1687.25,4,14,0
CUST_1460,30,Male,21,Month-to-month,Electronic check,75.95,1594.95,3,15,1
CUST_1461,40,Female,52,Month-to-month,Electronic check,69.44,3610.88,5,15,1
CUST_1462,52,Male,9,Month-to-month,Credit card,95.21,856.89,5,25,1
CUST_1463,18,Male,42,Month-to-month,Bank transfer,81.16,3408.72,0,1,1
CUST_1464,46,Male,40,Two year,Mailed check,62.93,2517.2,5,5,1
CUST_1465,66,Male,11,Month-to-month,Electronic check,116.53,1281.83,2,7,1
CUST_1466,34,Female,19,Month-to-month,Credit card,106.33,2020.27,4,19,0
CUST_1467,53,Female,13,Month-to-month,Credit card,78.87,1025.31,3,23,1
CUST_1468,36,Female,56,Month-to-month,Electronic check,38.01,2128.56,0,12,0
CUST_1469,61,Male,9,Month-to-month,Credit card,83.57,752.13,5,13,1
CUST_1470,51,Male,24,Month-to-month,Mailed check,111.43,2674.32,3,8,0
CUST_1471,44,Female,15,Month-to-month,Electronic check,89.72,1345.8,1,15,1
CUST_1472,48,Female,12,Two year,Bank transfer,56.9,682.8,0,22,0
CUST_1473,42,Female,49,Two year,Electronic check,96.14,4710.86,0,20,0
CUST_1474,32,Female,52,One year,Electronic check,44.8,2329.6,0,26,0
CUST_1475,64,Male,68,One year,Electronic check,103.89,7064.52,5,8,0
CUST_1476,20,Female,10,Month-to-month,Electronic check,37.45,374.5,2,29,1
CUST_1477,54,Female,59,Two year,Electronic check,50.36,2971.24,2,16,0
CUST_1478,57,Female,51,One year,Credit card,50.08,2554.08,1,13,0
CUST_1479,71,Female,58,Month-to-month,Bank transfer,42.99,2493.42,3,25,0
CUST_1480,72,Female,40,Two year,Electronic check,52.76,2110.4,1,22,1
CUST_1481,52,Male,8,Month-to-month,Electronic check,59.54,476.32,1,13,1
CUST_1482,34,Female,45,Two year,Mailed check,46.44,2089.8,4,15,0
CUST_1483,70,Female,35,Month-to-month,Electronic check,114.04,3991.4,0,23,0
CUST_1484,43,Male,5,Month-to-month,Mailed check,44.51,222.55,1,18,0
CUST_1485,24,Female,44,Month-to-month,Bank transfer,99.62,4383.28,3,3,1
CUST_1486,36,Female,35,Month-to-month,Credit card,34.21,1197.35,4,29,1
CUST_1487,49,Female,13,One year,Credit card,89.23,1159.99,5,4,1
CUST_1488,33,Female,16,Month-to-month,Electronic check,49.81,796.96,4,2,1
CUST_1489,60,Male,45,Two year,Bank transfer,114.09,5134.05,2,7,0
CUST_1490,74,Female,30,One year,Mailed check,33.87,1016.1,4,29,0
CUST_1491,40,Male,6,Two year,Electronic check,68.82,412.92,3,29,0
CUST_1492,49,Female,18,Month-to-month,Mailed check,76.27,1372.86,4,10,1
CUST_1493,20,Female,11,One year,Credit card,116.92,1286.12,3,17,0
CUST_1494,22,Female,70,Month-to-month,Electronic check,66.02,4621.4,2,13,0
CUST_1495,66,Male,23,Month-to-month,Electronic check,50.04,1150.92,3,23,1
CUST_1496,45,Female,25,One year,Mailed check,37.57,939.25,1,23,1
CUST_1497,28,Male,21,Two year,Bank transfer,42.19,885.99,5,2,0
CUST_1498,59,Female,54,Month-to-month,Credit card,81.66,4409.64,1,3,1
CUST_1499,61,Male,47,Month-to-month,Mailed check,82.95,3898.65,4,4,0
CUST_1500,19,Female,59,One year,Bank transfer,54.43,3211.37,5,8,1
CUST_1501,34,Female,36,Two year,Electronic check,38.09,1371.24,3,28,1
CUST_1502,64,Female,30,Month-to-month,Mailed check,97.72,2931.6,4,20,1
CUST_1503,53,Male,46,One year,Electronic check,81.48,3748.08,4,27,0
CUST_1504,46,Female,25,Month-to-month,Credit card,66.69,1667.25,1,5,1
CUST_1505,51,Male,43,One year,Electronic check,61.03,2624.29,3,20,0
CUST_1506,26,Male,19,One year,Credit card,90.51,1719.69,0,20,1
CUST_1507,37,Male,37,Month-to-month,Credit card,54.36,2011.32,1,13,0
CUST_1508,59,Male,7,Month-to-month,Mailed check,101.44,710.08,2,25,0
CUST_1509,49,Female,59,Month-to-month,Mailed check,85.69,5055.71,0,16,0
CUST_1510,56,Male,31,One year,Electronic check,41.63,1290.53,4,4,1
CUST_1511,34,Male,65,One year,Electronic check,98.88,6427.2,1,10,0
CUST_1512,61,Male,26,Month-to-month,Mailed check,90.65,2356.9,4,3,1
CUST_1513,19,Male,16,Month-to-month,Mailed check,68.62,1097.92,5,28,0
CUST_1514,27,Female,42,Month-to-month,Electronic check,89.5,3759.0,5,10,1
CUST_1515,74,Female,27,One year,Mailed check,46.51,1255.77,0,2,0
CUST_1516,26,Female,10,Month-to-month,Mailed check,105.78,1057.8,3,2,1
CUST_1517,44,Female,31,Two year,Mailed check,34.54,1070.74,3,5,0
CUST_1518,56,Female,21,Month-to-month,Mailed check,105.58,2217.18,5,2,1
CUST_1519,53,Male,36,One year,Bank transfer,92.8,3340.8,3,24,0
CUST_1520,50,Male,36,One year,Mailed check,56.62,2038.32,4,27,1
CUST_1521,31,Female,12,Month-to-month,Electronic check,105.35,1264.2,4,7,1
CUST_1522,32,Female,17,Two year,Bank transfer,74.91,1273.47,4,13,1
CUST_1523,31,Male,43,Month-to-month,Bank transfer,59.05,2539.15,3,19,1
CUST_1524,40,Female,40,Two year,Credit card,80.92,3236.8,0,29,0
CUST_1525,62,Male,1,Month-to-month,Bank transfer,37.29,37.29,5,24,1
CUST_1526,71,Female,16,Two year,Mailed check,71.74,1147.84,1,21,0
CUST_1527,23,Female,29,One year,Electronic check,86.92,2520.68,2,5,0
CUST_1528,29,Female,20,One year,Credit card,68.33,1366.6,2,6,0
CUST_1529,74,Female,52,Month-to-month,Electronic check,106.5,5538.0,2,8,1
CUST_1530,59,Female,26,Month-to-month,Electronic check,78.72,2046.72,3,24,1
CUST_1531,43,Female,27,Two year,Mailed check,74.83,2020.41,5,14,0
CUST_1532,66,Female,65,Two year,Credit card,82.48,5361.2,5,15,0
CUST_1533,42,Female,26,One year,Credit card,62.28,1619.28,4,5,1
CUST_1534,41,Female,13,One year,Mailed check,57.27,744.51,3,22,0
CUST_1535,28,Female,54,One year,Electronic check,40.84,2205.36,3,11,0
CUST_1536,43,Male,54,Month-to-month,Electronic check,75.53,4078.62,5,3,1
CUST_1537,32,Female,51,Month-to-month,Bank transfer,89.37,4557.87,5,20,1
CUST_1538,40,Male,7,One year,Mailed check,47.79,334.53,1,10,1
CUST_1539,44,Female,33,Month-to-month,Electronic check,90.81,2996.73,3,17,0
CUST_1540,71,Female,4,One year,Mailed check,62.73,250.92,4,3,1
CUST_1541,69,Male,43,One year,Mailed check,43.35,1864.05,3,28,0
CUST_1542,52,Male,59,Month-to-month,Electronic check,37.26,2198.34,5,26,1
CUST_1543,39,Male,66,One year,Mailed check,62.38,4117.08,1,21,0
CUST_1544,18,Male,58,Two year,Mailed check,45.94,2664.52,5,12,0
CUST_1545,48,Female,30,One year,Electronic check,43.42,1302.6,3,22,0
CUST_1546,56,Male,21,Month-to-month,Electronic check,55.23,1159.83,5,21,1
CUST_1547,71,Female,3,Month-to-month,Mailed check,64.49,193.47,4,26,1
CUST_1548,48,Female,11,Two year,Mailed check,53.8,591.8,1,29,0
CUST_1549,38,Male,16,Two year,Bank transfer,84.46,1351.36,3,19,0
CUST_1550,26,Female,45,Two year,Electronic check,84.39,3797.55,1,21,0
CUST_1551,32,Male,29,Month-to-month,Bank transfer,46.6,1351.4,3,29,1
CUST_1552,23,Female,38,One year,Bank transfer,109.52,4161.76,1,20,1
CUST_1553,25,Male,16,One year,Credit card,48.17,770.72,5,13,1
CUST_1554,24,Male,71,Month-to-month,Electronic check,111.25,7898.75,0,5,0
CUST_1555,25,Female,50,Month-to-month,Electronic check,101.68,5084.0,5,16,0
CUST_1556,53,Male,23,Two year,Bank transfer,95.59,2198.57,0,18,1
CUST_1557,45,Male,56,Month-to-month,Bank transfer,67.23,3764.88,3,28,0
CUST_1558,63,Male,67,Two year,Mailed check,95.58,6403.86,5,13,1
CUST_1559,64,Female,66,One year,Electronic check,72.76,4802.16,3,15,0
CUST_1560,64,Male,55,One year,Bank transfer,59.24,3258.2,1,14,0
CUST_1561,39,Male,56,One year,Mailed check,102.94,5764.64,3,28,0
CUST_1562,50,Male,28,Two year,Electronic check,46.31,1296.68,4,26,0
CUST_1563,55,Male,54,Month-to-month,Credit card,90.79,4902.66,3,13,1
CUST_1564,61,Male,26,Two year,Electronic check,66.82,1737.32,5,23,0
CUST_1565,49,Female,18,One year,Electronic check,89.03,1602.54,2,13,1
CUST_1566,41,Male,47,Month-to-month,Mailed check,72.57,3410.79,3,27,0
CUST_1567,48,Male,40,One year,Electronic check,69.65,2786.0,3,5,0
CUST_1568,45,Male,28,One year,Electronic check,58.71,1643.88,0,6,1
CUST_1569,28,Female,66,Two year,Bank transfer,81.65,5388.9,0,24,0
CUST_1570,66,Female,35,Two year,Credit card,54.8,1918.0,0,28,0
CUST_1571,46,Male,23,Month-to-month,Credit card,56.62,1302.26,0,1,1
CUST_1572,50,Female,55,Month-to-month,Electronic check,79.96,4397.8,5,21,1
CUST_1573,56,Male,10,One year,Credit card,82.11,821.1,3,29,0
CUST_1574,32,Female,63,Two year,Electronic check,101.88,6418.44,3,17,0
CUST_1575,35,Male,2,Two year,Credit card,119.73,239.46,1,29,1
CUST_1576,25,Male,63,Month-to-month,Electronic check,42.39,2670.57,2,3,0
CUST_1577,73,Male,52,One year,Mailed check,66.96,3481.92,4,23,0
CUST_1578,43,Male,69,One year,Electronic check,43.67,3013.23,3,12,0
CUST_1579,72,Female,67,Month-to-month,Mailed check,48.59,3255.53,3,5,1
CUST_1580,36,Female,62,One year,Credit card,104.27,6464.74,0,12,1
CUST_1581,64,Female,51,Month-to-month,Credit card,84.0,4284.0,2,10,0
CUST_1582,62,Male,7,Two year,Mailed check,54.63,382.41,5,24,0
CUST_1583,28,Female,28,Two year,Mailed check,30.46,852.88,2,26,1
CUST_1584,71,Female,59,Two year,Credit card,56.05,3306.95,5,27,0
CUST_1585,52,Male,3,Month-to-month,Credit card,107.37,322.11,0,27,1
CUST_1586,24,Female,41,Two year,Mailed check,79.4,3255.4,1,4,0
CUST_1587,65,Male,48,Two year,Credit card,114.05,5474.4,2,20,0
CUST_1588,65,Male,61,Month-to-month,Electronic check,57.38,3500.18,3,23,0
CUST_1589,32,Female,27,One year,Credit card,50.98,1376.46,2,15,0
CUST_1590,51,Female,61,Month-to-month,Mailed check,112.04,6834.44,4,1,1
CUST_1591,24,Male,31,Month-to-month,Electronic check,42.45,1315.95,2,22,0
CUST_1592,54,Female,56,One year,Credit card,68.0,3808.0,4,22,0
CUST_1593,66,Male,17,Month-to-month,Bank transfer,97.69,1660.73,4,7,1
CUST_1594,23,Male,69,Month-to-month,Credit card,61.05,4212.45,0,5,1
CUST_1595,26,Male,64,Month-to-month,Mailed check,45.1,2886.4,5,27,1
CUST_1596,35,Male,65,Month-to-month,Electronic check,40.72,2646.8,3,29,0
CUST_1597,45,Female,55,Month-to-month,Mailed check,39.72,2184.6,1,23,0
CUST_1598,41,Female,13,Month-to-month,Mailed check,60.71,789.23,4,11,0
CUST_1599,40,Female,30,One year,Mailed check,33.39,1001.7,1,10,0
CUST_1600,23,Female,65,Two year,Electronic check,107.18,6966.7,2,29,0
CUST_1601,29,Female,51,Month-to-month,Mailed check,60.36,3078.36,2,6,0
CUST_1602,71,Male,24,One year,Bank transfer,46.84,1124.16,0,23,0
CUST_1603,28,Female,29,One year,Mailed check,39.61,1148.69,5,16,0
CUST_1604,34,Female,14,One year,Bank transfer,100.48,1406.72,5,3,1
CUST_1605,52,Female,1,Two year,Electronic check,40.68,40.68,0,19,0
CUST_1606,38,Male,16,Month-to-month,Electronic check,73.46,1175.36,1,16,0
CUST_1607,24,Female,53,Month-to-month,Bank transfer,109.06,5780.18,4,4,0
CUST_1608,33,Male,19,One year,Mailed check,57.93,1100.67,4,12,1
CUST_1609,71,Male,58,Month-to-month,Mailed check,49.85,2891.3,0,23,0
CUST_1610,30,Male,44,Two year,Electronic check,33.88,1490.72,4,23,1
CUST_1611,72,Female,38,Month-to-month,Mailed check,73.03,2775.14,2,15,0
CUST_1612,46,Female,41,One year,Bank transfer,109.87,4504.67,1,11,0
CUST_1613,49,Female,10,Month-to-month,Mailed check,91.99,919.9,4,28,1
CUST_1614,27,Male,63,One year,Bank transfer,87.85,5534.55,0,15,0
CUST_1615,67,Female,2,Month-to-month,Mailed check,109.53,219.06,0,23,1
CUST_1616,43,Male,25,One year,Bank transfer,37.84,946.0,0,13,0
CUST_1617,41,Male,57,Month-to-month,Electronic check,52.1,2969.7,0,4,0
CUST_1618,70,Female,40,One year,Electronic check,79.2,3168.0,4,24,0
CUST_1619,34,Male,14,One year,Bank transfer,30.35,424.9,2,20,0
CUST_1620,64,Male,9,Month-to-month,Bank transfer,71.85,646.65,4,23,1
CUST_1621,43,Female,49,Month-to-month,Electronic check,47.13,2309.37,0,10,0
CUST_1622,61,Male,49,Month-to-month,Bank transfer,69.03,3382.47,1,3,0
CUST_1623,41,Male,54,Month-to-month,Electronic check,31.8,1717.2,5,16,1
CUST_1624,25,Male,6,One year,Credit card,89.55,537.3,5,11,1
CUST_1625,74,Male,63,Month-to-month,Credit card,94.36,5944.68,2,2,0
CUST_1626,47,Male,12,Two year,Electronic check,93.66,1123.92,5,2,1
CUST_1627,57,Female,23,Month-to-month,Credit card,79.56,1829.88,3,20,0
CUST_1628,20,Male,12,One year,Credit card,117.79,1413.48,2,2,0
CUST_1629,53,Female,18,Month-to-month,Bank transfer,85.27,1534.86,4,19,1
CUST_1630,49,Female,19,Month-to-month,Bank transfer,106.63,2025.97,4,16,1
CUST_1631,20,Female,69,One year,Electronic check,40.72,2809.68,2,29,0
CUST_1632,43,Male,21,Two year,Mailed check,107.21,2251.41,4,3,0
CUST_1633,55,Female,34,Month-to-month,Mailed check,39.12,1330.08,2,19,0
CUST_1634,56,Female,42,Month-to-month,Mailed check,94.06,3950.52,0,4,1
CUST_1635,27,Female,6,Month-to-month,Bank transfer,73.85,443.1,0,12,1
CUST_1636,25,Female,11,Month-to-month,Credit card,47.78,525.58,3,16,1
CUST_1637,38,Female,21,Month-to-month,Mailed check,113.96,2393.16,0,1,0
CUST_1638,55,Female,61,Month-to-month,Credit card,106.7,6508.7,5,26,1
CUST_1639,68,Female,21,One year,Electronic check,55.32,1161.72,0,27,0
CUST_1640,45,Male,48,Month-to-month,Mailed check,75.44,3621.12,3,10,1
CUST_1641,51,Male,52,Month-to-month,Bank transfer,40.62,2112.24,0,21,0
CUST_1642,64,Male,35,Two year,Electronic check,81.38,2848.3,5,24,1
CUST_1643,40,Female,49,Two year,Mailed check,80.82,3960.18,0,15,0
CUST_1644,42,Female,42,One year,Electronic check,56.1,2356.2,1,23,1
CUST_1645,51,Male,8,Month-to-month,Credit card,84.93,679.44,5,22,1
CUST_1646,46,Male,58,One year,Credit card,111.56,6470.48,3,28,0
CUST_1647,54,Male,26,Two year,Credit card,41.35,1075.1,5,28,0
CUST_1648,32,Male,13,One year,Mailed check,94.73,1231.49,0,21,0
CUST_1649,24,Female,28,One year,Bank transfer,86.29,2416.12,3,21,0
CUST_1650,21,Male,26,Two year,Bank transfer,59.36,1543.36,4,13,1
CUST_1651,33,Female,61,Two year,Credit card,80.89,4934.29,4,10,1
CUST_1652,29,Female,9,One year,Mailed check,87.11,783.99,3,24,0
CUST_1653,31,Male,42,Month-to-month,Electronic check,59.9,2515.8,0,8,0
CUST_1654,68,Female,43,One year,Mailed check,57.93,2490.99,4,19,0
CUST_1655,48,Female,36,Two year,Credit card,51.51,1854.36,4,3,0
CUST_1656,70,Female,43,Two year,Bank transfer,88.82,3819.26,1,9,0
